"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"Manipulation Level 60-80"
"09/25/2025 01:19:26:053 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"7","250","0.05","0","60","0","100","3","0.5","80","350","350","13"
"12","250","0.05","0","60","0","100","3","0.5","80","293","293","22"
"16","250","0.05","0","60","0","100","3","0.5","80","486","486","11"
"8","250","0.05","0","60","0","100","3","0.5","80","581","581","12"
"3","250","0.05","0","60","0","100","3","0.5","80","589","589","18"
"9","250","0.05","0","60","0","100","3","0.5","80","693","693","4"
"13","250","0.05","0","60","0","100","3","0.5","80","630","630","3"
"1","250","0.05","0","60","0","100","3","0.5","80","478","478","23"
"14","250","0.05","0","60","0","100","3","0.5","80","666","666","6"
"11","250","0.05","0","60","0","100","3","0.5","80","1219","1219","6"
"20","250","0.05","0","60","0","100","3","0.5","80","790","790","9"
"19","250","0.05","0","60","0","100","3","0.5","80","726","726","2"
"10","250","0.05","0","60","0","100","3","0.5","80","1482","1482","1"
"22","250","0.05","0","60","0","100","3","0.5","80","593","593","11"
"26","250","0.05","0","60","0","100","3","0.5","80","645","645","3"
"21","250","0.05","0","60","0","100","3","0.5","80","827","827","3"
"2","250","0.05","0","60","0","100","3","0.5","80","1157","1157","6"
"15","250","0.05","0","60","0","100","3","0.5","80","1186","1186","7"
"6","250","0.05","0","60","0","100","3","0.5","80","1531","1531","4"
"28","250","0.05","0","60","0","100","3","0.5","80","726","726","6"
"31","250","0.05","0","60","0","100","3","0.5","80","750","750","5"
"23","250","0.05","0","60","0","100","3","0.5","80","1211","1211","8"
"29","250","0.05","0","60","0","100","3","0.5","80","1153","1153","4"
"32","250","0.05","0","60","0","100","3","0.5","80","813","813","6"
"5","250","0.05","0","60","0","100","3","0.5","80","2134","2134","0"
"18","250","0.05","0","60","0","100","3","0.5","80","1636","1636","2"
"24","250","0.05","0","60","0","100","3","0.5","80","1170","1170","11"
"36","250","0.05","0","60","0","100","3","0.5","80","567","567","10"
"25","250","0.05","0","60","0","100","3","0.5","80","1268","1268","6"
"17","250","0.05","0","60","0","100","3","0.5","80","2835","2835","0"
"44","250","0.05","0","60","0","100","3","0.5","80","451","451","24"
"30","250","0.05","0","60","0","100","3","0.5","80","1794","1794","3"
"40","250","0.05","0","60","0","100","3","0.5","80","775","775","7"
"38","250","0.05","0","60","0","100","3","0.5","80","848","848","5"
"4","250","0.05","0","60","0","100","3","0.5","80","2785","2785","1"
"41","250","0.05","0","60","0","100","3","0.5","80","754","754","4"
"27","250","0.05","0","60","0","100","3","0.5","80","2621","2621","0"
"45","250","0.05","0","60","0","100","3","0.5","80","690","690","9"
"37","250","0.05","0","60","0","100","3","0.5","80","1183","1183","8"
"47","250","0.05","0","60","0","100","3","0.5","80","762","762","11"
"48","250","0.05","0","60","0","100","3","0.5","80","712","712","5"
"50","250","0.05","0","60","0","100","3","0.5","80","454","454","14"
"35","250","0.05","0","60","0","100","3","0.5","80","1837","1837","9"
"39","250","0.05","0","60","0","100","3","0.5","80","1535","1535","2"
"42","250","0.05","0","60","0","100","3","0.5","80","1724","1724","0"
"51","250","0.05","0","60","0","100","3","0.5","80","966","966","2"
"53","250","0.05","0","60","0","100","3","0.5","80","1221","1221","3"
"52","250","0.05","0","60","0","100","3","0.5","80","1103","1103","10"
"59","250","0.05","0","60","0","100","3","0.5","80","861","861","5"
"57","250","0.05","0","60","0","100","3","0.5","80","1229","1229","2"
"56","250","0.05","0","60","0","100","3","0.5","80","1540","1540","10"
"46","250","0.05","0","60","0","100","3","0.5","80","2323","2323","6"
"58","250","0.05","0","60","0","100","3","0.5","80","1404","1404","5"
"55","250","0.05","0","60","0","100","3","0.5","80","1778","1778","0"
"60","250","0.05","0","60","0","100","3","0.5","80","1517","1517","4"
"62","250","0.05","0","60","0","100","3","0.5","80","921","921","11"
"64","250","0.05","0","60","0","100","3","0.5","80","953","953","3"
"70","250","0.05","0","60","0","100","3","0.5","80","403","403","20"
"67","250","0.05","0","60","0","100","3","0.5","80","707","707","13"
"33","250","0.05","0","60","0","100","3","0.5","80","3159","3159","0"
"68","250","0.05","0","60","0","100","3","0.5","80","758","758","8"
"65","250","0.05","0","60","0","100","3","0.5","80","1103","1103","6"
"71","250","0.05","0","60","0","100","3","0.5","80","614","614","7"
"66","250","0.05","0","60","0","100","3","0.5","80","1163","1163","2"
"43","250","0.05","0","60","0","100","3","0.5","80","3154","3154","0"
"74","250","0.05","0","60","0","100","3","0.5","80","638","638","3"
"80","250","0.05","0","60","0","100","3","0.5","80","421","421","12"
"81","250","0.05","0","60","0","100","3","0.5","80","329","329","12"
"75","250","0.05","0","60","0","100","3","0.5","80","913","913","16"
"79","250","0.05","0","60","0","100","3","0.5","80","666","666","9"
"34","250","0.05","0","60","0","100","3","0.5","80","4610","4610","3"
"54","250","0.05","0","60","0","100","3","0.5","80","2779","2779","0"
"73","250","0.05","0","60","0","100","3","0.5","80","1603","1603","0"
"84","250","0.05","0","60","0","100","3","0.5","80","602","602","7"
"78","250","0.05","0","60","0","100","3","0.5","80","1149","1149","5"
"77","250","0.05","0","60","0","100","3","0.5","80","1289","1289","8"
"76","250","0.05","0","60","0","100","3","0.5","80","1248","1248","7"
"49","250","0.05","0","60","0","100","3","0.5","80","4373","4373","0"
"63","250","0.05","0","60","0","100","3","0.5","80","2509","2509","1"
"86","250","0.05","0","60","0","100","3","0.5","80","703","703","7"
"82","250","0.05","0","60","0","100","3","0.5","80","1161","1161","9"
"88","250","0.05","0","60","0","100","3","0.5","80","567","567","5"
"72","250","0.05","0","60","0","100","3","0.5","80","2094","2094","1"
"90","250","0.05","0","60","0","100","3","0.5","80","485","485","9"
"85","250","0.05","0","60","0","100","3","0.5","80","1296","1296","7"
"91","250","0.05","0","60","0","100","3","0.5","80","659","659","5"
"94","250","0.05","0","60","0","100","3","0.5","80","834","834","4"
"87","250","0.05","0","60","0","100","3","0.5","80","968","968","3"
"99","250","0.05","0","60","0","100","3","0.5","80","489","489","14"
"89","250","0.05","0","60","0","100","3","0.5","80","1104","1104","3"
"97","250","0.05","0","60","0","100","3","0.5","80","840","840","11"
