"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"Manipulation Level 80-100"
"09/25/2025 01:20:42:021 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"94","250","0.05","0","80","0","100","3","0.5","100","844","844","5"
"97","250","0.05","0","80","0","100","3","0.5","100","607","607","8"
"92","250","0.05","0","80","0","100","3","0.5","100","1138","1138","5"
"99","250","0.05","0","80","0","100","3","0.5","100","1191","1191","2"
"98","250","0.05","0","80","0","100","3","0.5","100","1666","1666","4"
"86","250","0.05","0","80","0","100","3","0.5","100","2733","2733","1"
"96","250","0.05","0","80","0","100","3","0.5","100","2307","2307","0"
"100","250","0.05","0","80","0","100","3","0.5","100","1805","1805","1"
"95","250","0.05","0","80","0","100","3","0.5","100","3224","3224","0"
"70","250","0.05","0","80","0","100","3","0.5","100","5025","5025","0"
