"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"050-table"
"09/25/2025 02:04:24:446 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"97","250","0.05","0","0","0.5","100","3","0.5","100","178","178","45"
"94","250","0.05","0","0","0.5","100","3","0.5","100","518","518","8"
"78","250","0.05","0","0","0.5","100","3","0.5","100","1878","1878","3"
"95","250","0.05","0","0","0.5","100","3","0.5","100","710","710","6"
"80","250","0.05","0","0","0.5","100","3","0.5","100","1922","1922","2"
"98","250","0.05","0","0","0.5","100","3","0.5","100","722","722","8"
"92","250","0.05","0","0","0.5","100","3","0.5","100","1004","1004","4"
"99","250","0.05","0","0","0.5","100","3","0.5","100","644","644","7"
"93","250","0.05","0","0","0.5","100","3","0.5","100","1133","1133","6"
"89","250","0.05","0","0","0.5","100","3","0.5","100","1647","1647","4"
"88","250","0.05","0","0","0.5","100","3","0.5","100","1462","1462","6"
"100","250","0.05","0","0","0.5","100","3","0.5","100","1696","1696","6"
"96","250","0.05","0","0","0.5","100","3","0.5","100","1465","1465","3"
