"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template (2)"
"09/25/2025 02:06:02:559 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"33","250","0.05","0","0","0.75","100","3","0.5","100","737","737","4"
"44","250","0.05","0","0","0.75","100","3","0.5","100","430","430","12"
"45","250","0.05","0","0","0.75","100","3","0.5","100","616","616","13"
"47","250","0.05","0","0","0.75","100","3","0.5","100","607","607","7"
"29","250","0.05","0","0","0.75","100","3","0.5","100","1552","1552","1"
"35","250","0.05","0","0","0.75","100","3","0.5","100","1556","1556","5"
"48","250","0.05","0","0","0.75","100","3","0.5","100","1041","1041","8"
"50","250","0.05","0","0","0.75","100","3","0.5","100","783","783","8"
"42","250","0.05","0","0","0.75","100","3","0.5","100","784","784","15"
"49","250","0.05","0","0","0.75","100","3","0.5","100","996","996","4"
"30","250","0.05","0","0","0.75","100","3","0.5","100","2908","2908","5"
"57","250","0.05","0","0","0.75","100","3","0.5","100","550","550","30"
"56","250","0.05","0","0","0.75","100","3","0.5","100","671","671","12"
"53","250","0.05","0","0","0.75","100","3","0.5","100","853","853","14"
"58","250","0.05","0","0","0.75","100","3","0.5","100","625","625","7"
"61","250","0.05","0","0","0.75","100","3","0.5","100","484","484","15"
"62","250","0.05","0","0","0.75","100","3","0.5","100","451","451","26"
"43","250","0.05","0","0","0.75","100","3","0.5","100","1720","1720","2"
"52","250","0.05","0","0","0.75","100","3","0.5","100","1553","1553","3"
"64","250","0.05","0","0","0.75","100","3","0.5","100","587","587","19"
"60","250","0.05","0","0","0.75","100","3","0.5","100","963","963","12"
"59","250","0.05","0","0","0.75","100","3","0.5","100","952","952","12"
"63","250","0.05","0","0","0.75","100","3","0.5","100","898","898","13"
"66","250","0.05","0","0","0.75","100","3","0.5","100","644","644","18"
"55","250","0.05","0","0","0.75","100","3","0.5","100","1278","1278","3"
"67","250","0.05","0","0","0.75","100","3","0.5","100","722","722","7"
"65","250","0.05","0","0","0.75","100","3","0.5","100","1065","1065","6"
"51","250","0.05","0","0","0.75","100","3","0.5","100","1891","1891","3"
"70","250","0.05","0","0","0.75","100","3","0.5","100","594","594","12"
"69","250","0.05","0","0","0.75","100","3","0.5","100","1010","1010","6"
"76","250","0.05","0","0","0.75","100","3","0.5","100","687","687","9"
"77","250","0.05","0","0","0.75","100","3","0.5","100","775","775","10"
"78","250","0.05","0","0","0.75","100","3","0.5","100","487","487","18"
"72","250","0.05","0","0","0.75","100","3","0.5","100","1094","1094","3"
"73","250","0.05","0","0","0.75","100","3","0.5","100","1001","1001","10"
"74","250","0.05","0","0","0.75","100","3","0.5","100","1154","1154","3"
"75","250","0.05","0","0","0.75","100","3","0.5","100","1055","1055","9"
"80","250","0.05","0","0","0.75","100","3","0.5","100","594","594","22"
"83","250","0.05","0","0","0.75","100","3","0.5","100","380","380","13"
"85","250","0.05","0","0","0.75","100","3","0.5","100","413","413","18"
"79","250","0.05","0","0","0.75","100","3","0.5","100","1185","1185","5"
"82","250","0.05","0","0","0.75","100","3","0.5","100","722","722","10"
"68","250","0.05","0","0","0.75","100","3","0.5","100","2125","2125","3"
"84","250","0.05","0","0","0.75","100","3","0.5","100","652","652","9"
"81","250","0.05","0","0","0.75","100","3","0.5","100","1452","1452","4"
"86","250","0.05","0","0","0.75","100","3","0.5","100","1151","1151","3"
"71","250","0.05","0","0","0.75","100","3","0.5","100","2276","2276","2"
"88","250","0.05","0","0","0.75","100","3","0.5","100","1128","1128","14"
"91","250","0.05","0","0","0.75","100","3","0.5","100","733","733","13"
"95","250","0.05","0","0","0.75","100","3","0.5","100","574","574","9"
"92","250","0.05","0","0","0.75","100","3","0.5","100","1311","1311","9"
"93","250","0.05","0","0","0.75","100","3","0.5","100","924","924","11"
"94","250","0.05","0","0","0.75","100","3","0.5","100","594","594","10"
"90","250","0.05","0","0","0.75","100","3","0.5","100","1157","1157","6"
"96","250","0.05","0","0","0.75","100","3","0.5","100","889","889","13"
"100","250","0.05","0","0","0.75","100","3","0.5","100","668","668","12"
"98","250","0.05","0","0","0.75","100","3","0.5","100","732","732","4"
"99","250","0.05","0","0","0.75","100","3","0.5","100","676","676","10"
"97","250","0.05","0","0","0.75","100","3","0.5","100","870","870","6"
"54","250","0.05","0","0","0.75","100","3","0.5","100","4737","4737","0"
"87","250","0.05","0","0","0.75","100","3","0.5","100","1434","1434","5"
"89","250","0.05","0","0","0.75","100","3","0.5","100","2893","2893","0"
