"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template (4)"
"09/25/2025 02:10:01:601 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"90","250","0.05","0","0","1","100","3","0.5","100","2108","2108","13"
"98","250","0.05","0","0","1","100","3","0.5","100","955","955","21"
"82","250","0.05","0","0","1","100","3","0.5","100","3134","3134","1"
"99","250","0.05","0","0","1","100","3","0.5","100","1087","1087","10"
"92","250","0.05","0","0","1","100","3","0.5","100","3802","3802","0"
"93","250","0.05","0","0","1","100","3","0.5","100","3342","3342","1"
"89","250","0.05","0","0","1","100","3","0.5","100","3146","3146","4"
"78","250","0.05","0","0","1","100","3","0.5","100","3480","3480","6"
"97","250","0.05","0","0","1","100","3","0.5","100","2043","2043","5"
"100","250","0.05","0","0","1","100","3","0.5","100","4285","4285","3"
