"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template"
"09/25/2025 01:53:18:522 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"3","250","0.05","0","0","0","100","5","0.5","100","248","248","6"
"7","250","0.05","0","0","0","100","5","0.5","100","329","329","10"
"5","250","0.05","0","0","0","100","5","0.5","100","595","595","7"
"14","250","0.05","0","0","0","100","5","0.5","100","561","561","7"
"15","250","0.05","0","0","0","100","5","0.5","100","518","518","12"
"2","250","0.05","0","0","0","100","5","0.5","100","491","491","6"
"13","250","0.05","0","0","0","100","5","0.5","100","486","486","7"
"10","250","0.05","0","0","0","100","5","0.5","100","853","853","3"
"17","250","0.05","0","0","0","100","5","0.5","100","750","750","8"
"11","250","0.05","0","0","0","100","5","0.5","100","805","805","4"
"16","250","0.05","0","0","0","100","5","0.5","100","1170","1170","3"
"9","250","0.05","0","0","0","100","5","0.5","100","940","940","2"
"23","250","0.05","0","0","0","100","5","0.5","100","612","612","5"
"20","250","0.05","0","0","0","100","5","0.5","100","475","475","4"
"4","250","0.05","0","0","0","100","5","0.5","100","1030","1030","5"
"24","250","0.05","0","0","0","100","5","0.5","100","646","646","3"
"26","250","0.05","0","0","0","100","5","0.5","100","396","396","5"
"19","250","0.05","0","0","0","100","5","0.5","100","565","565","4"
"6","250","0.05","0","0","0","100","5","0.5","100","1061","1061","3"
"22","250","0.05","0","0","0","100","5","0.5","100","618","618","6"
"31","250","0.05","0","0","0","100","5","0.5","100","407","407","9"
"29","250","0.05","0","0","0","100","5","0.5","100","414","414","11"
"21","250","0.05","0","0","0","100","5","0.5","100","799","799","5"
"33","250","0.05","0","0","0","100","5","0.5","100","347","347","16"
"32","250","0.05","0","0","0","100","5","0.5","100","630","630","8"
"34","250","0.05","0","0","0","100","5","0.5","100","427","427","9"
"36","250","0.05","0","0","0","100","5","0.5","100","659","659","5"
"25","250","0.05","0","0","0","100","5","0.5","100","1014","1014","3"
"35","250","0.05","0","0","0","100","5","0.5","100","478","478","8"
"30","250","0.05","0","0","0","100","5","0.5","100","1015","1015","4"
"39","250","0.05","0","0","0","100","5","0.5","100","605","605","6"
"42","250","0.05","0","0","0","100","5","0.5","100","413","413","6"
"41","250","0.05","0","0","0","100","5","0.5","100","674","674","7"
"43","250","0.05","0","0","0","100","5","0.5","100","615","615","11"
"38","250","0.05","0","0","0","100","5","0.5","100","1081","1081","7"
"40","250","0.05","0","0","0","100","5","0.5","100","1166","1166","1"
"1","250","0.05","0","0","0","100","5","0.5","100","901","901","5"
"37","250","0.05","0","0","0","100","5","0.5","100","1091","1091","4"
"45","250","0.05","0","0","0","100","5","0.5","100","649","649","8"
"44","250","0.05","0","0","0","100","5","0.5","100","787","787","0"
"12","250","0.05","0","0","0","100","5","0.5","100","3256","3256","1"
"53","250","0.05","0","0","0","100","5","0.5","100","383","383","9"
"46","250","0.05","0","0","0","100","5","0.5","100","875","875","1"
"28","250","0.05","0","0","0","100","5","0.5","100","2343","2343","3"
"51","250","0.05","0","0","0","100","5","0.5","100","649","649","5"
"50","250","0.05","0","0","0","100","5","0.5","100","845","845","7"
"27","250","0.05","0","0","0","100","5","0.5","100","2040","2040","6"
"55","250","0.05","0","0","0","100","5","0.5","100","480","480","5"
"47","250","0.05","0","0","0","100","5","0.5","100","1105","1105","6"
"54","250","0.05","0","0","0","100","5","0.5","100","739","739","7"
"57","250","0.05","0","0","0","100","5","0.5","100","555","555","8"
"58","250","0.05","0","0","0","100","5","0.5","100","698","698","6"
"61","250","0.05","0","0","0","100","5","0.5","100","712","712","3"
"49","250","0.05","0","0","0","100","5","0.5","100","1384","1384","2"
"63","250","0.05","0","0","0","100","5","0.5","100","522","522","16"
"18","250","0.05","0","0","0","100","5","0.5","100","3754","3754","1"
"65","250","0.05","0","0","0","100","5","0.5","100","376","376","13"
"62","250","0.05","0","0","0","100","5","0.5","100","795","795","1"
"52","250","0.05","0","0","0","100","5","0.5","100","917","917","1"
"70","250","0.05","0","0","0","100","5","0.5","100","273","273","17"
"56","250","0.05","0","0","0","100","5","0.5","100","1316","1316","2"
"48","250","0.05","0","0","0","100","5","0.5","100","1874","1874","3"
"69","250","0.05","0","0","0","100","5","0.5","100","573","573","6"
"59","250","0.05","0","0","0","100","5","0.5","100","1218","1218","2"
"64","250","0.05","0","0","0","100","5","0.5","100","887","887","2"
"66","250","0.05","0","0","0","100","5","0.5","100","792","792","1"
"71","250","0.05","0","0","0","100","5","0.5","100","681","681","9"
"76","250","0.05","0","0","0","100","5","0.5","100","317","317","16"
"8","250","0.05","0","0","0","100","5","0.5","100","4527","4527","1"
"73","250","0.05","0","0","0","100","5","0.5","100","732","732","8"
"68","250","0.05","0","0","0","100","5","0.5","100","1013","1013","5"
"74","250","0.05","0","0","0","100","5","0.5","100","572","572","15"
"80","250","0.05","0","0","0","100","5","0.5","100","377","377","4"
"72","250","0.05","0","0","0","100","5","0.5","100","1051","1051","2"
"77","250","0.05","0","0","0","100","5","0.5","100","810","810","10"
"83","250","0.05","0","0","0","100","5","0.5","100","400","400","17"
"82","250","0.05","0","0","0","100","5","0.5","100","536","536","10"
"79","250","0.05","0","0","0","100","5","0.5","100","724","724","2"
"75","250","0.05","0","0","0","100","5","0.5","100","1061","1061","5"
"87","250","0.05","0","0","0","100","5","0.5","100","362","362","10"
"88","250","0.05","0","0","0","100","5","0.5","100","431","431","12"
"60","250","0.05","0","0","0","100","5","0.5","100","1834","1834","3"
"90","250","0.05","0","0","0","100","5","0.5","100","422","422","13"
"81","250","0.05","0","0","0","100","5","0.5","100","1023","1023","7"
"91","250","0.05","0","0","0","100","5","0.5","100","481","481","1"
"86","250","0.05","0","0","0","100","5","0.5","100","969","969","5"
"89","250","0.05","0","0","0","100","5","0.5","100","555","555","7"
"85","250","0.05","0","0","0","100","5","0.5","100","994","994","2"
"92","250","0.05","0","0","0","100","5","0.5","100","808","808","4"
"96","250","0.05","0","0","0","100","5","0.5","100","626","626","8"
"99","250","0.05","0","0","0","100","5","0.5","100","533","533","2"
"93","250","0.05","0","0","0","100","5","0.5","100","938","938","6"
"84","250","0.05","0","0","0","100","5","0.5","100","1246","1246","3"
"94","250","0.05","0","0","0","100","5","0.5","100","922","922","5"
"98","250","0.05","0","0","0","100","5","0.5","100","723","723","3"
"95","250","0.05","0","0","0","100","5","0.5","100","775","775","1"
"67","250","0.05","0","0","0","100","5","0.5","100","2636","2636","0"
"97","250","0.05","0","0","0","100","5","0.5","100","1314","1314","1"
"100","250","0.05","0","0","0","100","5","0.5","100","1084","1084","3"
"78","250","0.05","0","0","0","100","5","0.5","100","2664","2664","1"
