"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template"
"09/25/2025 01:50:36:369 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"14","250","0.05","0","0","0","100","2","0.5","100","316","316","25"
"8","250","0.05","0","0","0","100","2","0.5","100","429","429","7"
"4","250","0.05","0","0","0","100","2","0.5","100","557","557","15"
"11","250","0.05","0","0","0","100","2","0.5","100","569","569","9"
"13","250","0.05","0","0","0","100","2","0.5","100","587","587","6"
"12","250","0.05","0","0","0","100","2","0.5","100","574","574","9"
"9","250","0.05","0","0","0","100","2","0.5","100","706","706","8"
"5","250","0.05","0","0","0","100","2","0.5","100","803","803","5"
"17","250","0.05","0","0","0","100","2","0.5","100","296","296","18"
"7","250","0.05","0","0","0","100","2","0.5","100","920","920","8"
"2","250","0.05","0","0","0","100","2","0.5","100","840","840","2"
"15","250","0.05","0","0","0","100","2","0.5","100","567","567","3"
"1","250","0.05","0","0","0","100","2","0.5","100","816","816","6"
"21","250","0.05","0","0","0","100","2","0.5","100","405","405","17"
"25","250","0.05","0","0","0","100","2","0.5","100","333","333","10"
"20","250","0.05","0","0","0","100","2","0.5","100","714","714","5"
"22","250","0.05","0","0","0","100","2","0.5","100","666","666","14"
"18","250","0.05","0","0","0","100","2","0.5","100","839","839","7"
"19","250","0.05","0","0","0","100","2","0.5","100","807","807","7"
"10","250","0.05","0","0","0","100","2","0.5","100","852","852","18"
"23","250","0.05","0","0","0","100","2","0.5","100","735","735","6"
"30","250","0.05","0","0","0","100","2","0.5","100","290","290","20"
"24","250","0.05","0","0","0","100","2","0.5","100","768","768","8"
"16","250","0.05","0","0","0","100","2","0.5","100","595","595","15"
"6","250","0.05","0","0","0","100","2","0.5","100","1802","1802","2"
"31","250","0.05","0","0","0","100","2","0.5","100","433","433","17"
"28","250","0.05","0","0","0","100","2","0.5","100","680","680","6"
"34","250","0.05","0","0","0","100","2","0.5","100","399","399","11"
"27","250","0.05","0","0","0","100","2","0.5","100","642","642","14"
"33","250","0.05","0","0","0","100","2","0.5","100","465","465","5"
"26","250","0.05","0","0","0","100","2","0.5","100","932","932","1"
"39","250","0.05","0","0","0","100","2","0.5","100","258","258","26"
"36","250","0.05","0","0","0","100","2","0.5","100","510","510","13"
"43","250","0.05","0","0","0","100","2","0.5","100","247","247","15"
"29","250","0.05","0","0","0","100","2","0.5","100","847","847","5"
"3","250","0.05","0","0","0","100","2","0.5","100","2338","2338","4"
"40","250","0.05","0","0","0","100","2","0.5","100","549","549","5"
"41","250","0.05","0","0","0","100","2","0.5","100","494","494","17"
"42","250","0.05","0","0","0","100","2","0.5","100","428","428","11"
"32","250","0.05","0","0","0","100","2","0.5","100","925","925","7"
"46","250","0.05","0","0","0","100","2","0.5","100","504","504","3"
"52","250","0.05","0","0","0","100","2","0.5","100","262","262","25"
"44","250","0.05","0","0","0","100","2","0.5","100","768","768","5"
"47","250","0.05","0","0","0","100","2","0.5","100","602","602","8"
"50","250","0.05","0","0","0","100","2","0.5","100","683","683","11"
"53","250","0.05","0","0","0","100","2","0.5","100","533","533","14"
"38","250","0.05","0","0","0","100","2","0.5","100","1211","1211","6"
"57","250","0.05","0","0","0","100","2","0.5","100","326","326","13"
"48","250","0.05","0","0","0","100","2","0.5","100","791","791","3"
"35","250","0.05","0","0","0","100","2","0.5","100","1308","1308","5"
"37","250","0.05","0","0","0","100","2","0.5","100","1443","1443","0"
"56","250","0.05","0","0","0","100","2","0.5","100","483","483","15"
