"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template"
"09/25/2025 01:51:55:332 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"12","250","0.05","0","0","0","100","3","0.5","100","342","342","13"
"13","250","0.05","0","0","0","100","3","0.5","100","681","681","8"
"14","250","0.05","0","0","0","100","3","0.5","100","485","485","9"
"8","250","0.05","0","0","0","100","3","0.5","100","516","516","14"
"5","250","0.05","0","0","0","100","3","0.5","100","542","542","14"
"11","250","0.05","0","0","0","100","3","0.5","100","599","599","13"
"4","250","0.05","0","0","0","100","3","0.5","100","623","623","5"
"7","250","0.05","0","0","0","100","3","0.5","100","842","842","4"
"15","250","0.05","0","0","0","100","3","0.5","100","782","782","4"
"17","250","0.05","0","0","0","100","3","0.5","100","497","497","15"
"19","250","0.05","0","0","0","100","3","0.5","100","213","213","26"
"3","250","0.05","0","0","0","100","3","0.5","100","1046","1046","4"
"6","250","0.05","0","0","0","100","3","0.5","100","695","695","3"
"10","250","0.05","0","0","0","100","3","0.5","100","802","802","4"
"9","250","0.05","0","0","0","100","3","0.5","100","861","861","13"
"2","250","0.05","0","0","0","100","3","0.5","100","864","864","7"
"25","250","0.05","0","0","0","100","3","0.5","100","572","572","6"
"16","250","0.05","0","0","0","100","3","0.5","100","821","821","6"
"30","250","0.05","0","0","0","100","3","0.5","100","354","354","5"
"22","250","0.05","0","0","0","100","3","0.5","100","808","808","4"
"20","250","0.05","0","0","0","100","3","0.5","100","929","929","11"
"23","250","0.05","0","0","0","100","3","0.5","100","697","697","7"
"28","250","0.05","0","0","0","100","3","0.5","100","667","667","9"
"31","250","0.05","0","0","0","100","3","0.5","100","675","675","6"
"18","250","0.05","0","0","0","100","3","0.5","100","1120","1120","5"
"27","250","0.05","0","0","0","100","3","0.5","100","913","913","2"
"26","250","0.05","0","0","0","100","3","0.5","100","836","836","3"
"24","250","0.05","0","0","0","100","3","0.5","100","1021","1021","4"
"34","250","0.05","0","0","0","100","3","0.5","100","594","594","8"
"33","250","0.05","0","0","0","100","3","0.5","100","553","553","9"
"21","250","0.05","0","0","0","100","3","0.5","100","1348","1348","6"
