"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template_300_orang (copy) (copy)"
"09/25/2025 01:09:18:230 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"95","400","0.05","0","0","0","100","3","0.5","100","1022","1022","14"
"99","400","0.05","0","0","0","100","3","0.5","100","916","916","9"
"100","400","0.05","0","0","0","100","3","0.5","100","663","663","10"
"94","400","0.05","0","0","0","100","3","0.5","100","1052","1052","6"
"89","400","0.05","0","0","0","100","3","0.5","100","1339","1339","8"
"97","400","0.05","0","0","0","100","3","0.5","100","1385","1385","6"
"98","400","0.05","0","0","0","100","3","0.5","100","1656","1656","5"
"96","400","0.05","0","0","0","100","3","0.5","100","1570","1570","6"
"59","400","0.05","0","0","0","100","3","0.5","100","5188","5188","0"
"85","400","0.05","0","0","0","100","3","0.5","100","3903","3903","1"
