"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template"
"09/25/2025 01:17:27:332 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"1","250","0.05","0","0","0","100","2","0.5","100","323","323","16"
"5","250","0.05","0","0","0","100","2","0.5","100","311","311","15"
"7","250","0.05","0","0","0","100","2","0.5","100","387","387","14"
"4","250","0.05","0","0","0","100","2","0.5","100","387","387","6"
"2","250","0.05","0","0","0","100","2","0.5","100","419","419","9"
"15","250","0.05","0","0","0","100","2","0.5","100","640","640","15"
"13","250","0.05","0","0","0","100","2","0.5","100","591","591","9"
"3","250","0.05","0","0","0","100","2","0.5","100","689","689","11"
"17","250","0.05","0","0","0","100","2","0.5","100","364","364","16"
"11","250","0.05","0","0","0","100","2","0.5","100","767","767","7"
"19","250","0.05","0","0","0","100","2","0.5","100","424","424","15"
"16","250","0.05","0","0","0","100","2","0.5","100","573","573","18"
"9","250","0.05","0","0","0","100","2","0.5","100","900","900","6"
"14","250","0.05","0","0","0","100","2","0.5","100","995","995","4"
"20","250","0.05","0","0","0","100","2","0.5","100","318","318","16"
"10","250","0.05","0","0","0","100","2","0.5","100","979","979","4"
"12","250","0.05","0","0","0","100","2","0.5","100","1277","1277","8"
"21","250","0.05","0","0","0","100","2","0.5","100","712","712","9"
"27","250","0.05","0","0","0","100","2","0.5","100","558","558","6"
"26","250","0.05","0","0","0","100","2","0.5","100","494","494","10"
"25","250","0.05","0","0","0","100","2","0.5","100","740","740","6"
"24","250","0.05","0","0","0","100","2","0.5","100","1025","1025","4"
"36","250","0.05","0","0","0","100","2","0.5","100","320","320","24"
"8","250","0.05","0","0","0","100","2","0.5","100","1745","1745","8"
"29","250","0.05","0","0","0","100","2","0.5","100","626","626","4"
"31","250","0.05","0","0","0","100","2","0.5","100","706","706","7"
"32","250","0.05","0","0","0","100","2","0.5","100","596","596","14"
"34","250","0.05","0","0","0","100","2","0.5","100","533","533","7"
"23","250","0.05","0","0","0","100","2","0.5","100","1074","1074","1"
"35","250","0.05","0","0","0","100","2","0.5","100","668","668","8"
"22","250","0.05","0","0","0","100","2","0.5","100","1179","1179","8"
"39","250","0.05","0","0","0","100","2","0.5","100","353","353","17"
"28","250","0.05","0","0","0","100","2","0.5","100","1102","1102","8"
"37","250","0.05","0","0","0","100","2","0.5","100","448","448","9"
"38","250","0.05","0","0","0","100","2","0.5","100","515","515","18"
"40","250","0.05","0","0","0","100","2","0.5","100","407","407","12"
"6","250","0.05","0","0","0","100","2","0.5","100","1923","1923","6"
"33","250","0.05","0","0","0","100","2","0.5","100","907","907","6"
"18","250","0.05","0","0","0","100","2","0.5","100","1886","1886","1"
"42","250","0.05","0","0","0","100","2","0.5","100","367","367","14"
"50","250","0.05","0","0","0","100","2","0.5","100","347","347","14"
"52","250","0.05","0","0","0","100","2","0.5","100","366","366","7"
"51","250","0.05","0","0","0","100","2","0.5","100","464","464","10"
"53","250","0.05","0","0","0","100","2","0.5","100","493","493","15"
"44","250","0.05","0","0","0","100","2","0.5","100","824","824","9"
"56","250","0.05","0","0","0","100","2","0.5","100","421","421","11"
"43","250","0.05","0","0","0","100","2","0.5","100","980","980","3"
"57","250","0.05","0","0","0","100","2","0.5","100","369","369","18"
"46","250","0.05","0","0","0","100","2","0.5","100","1035","1035","5"
"54","250","0.05","0","0","0","100","2","0.5","100","810","810","2"
"49","250","0.05","0","0","0","100","2","0.5","100","938","938","3"
"59","250","0.05","0","0","0","100","2","0.5","100","336","336","30"
"47","250","0.05","0","0","0","100","2","0.5","100","1151","1151","3"
"58","250","0.05","0","0","0","100","2","0.5","100","478","478","11"
"30","250","0.05","0","0","0","100","2","0.5","100","2239","2239","2"
"55","250","0.05","0","0","0","100","2","0.5","100","977","977","14"
"63","250","0.05","0","0","0","100","2","0.5","100","540","540","6"
"61","250","0.05","0","0","0","100","2","0.5","100","663","663","11"
"69","250","0.05","0","0","0","100","2","0.5","100","443","443","9"
"60","250","0.05","0","0","0","100","2","0.5","100","809","809","2"
"65","250","0.05","0","0","0","100","2","0.5","100","686","686","6"
"62","250","0.05","0","0","0","100","2","0.5","100","904","904","10"
"72","250","0.05","0","0","0","100","2","0.5","100","547","547","13"
"70","250","0.05","0","0","0","100","2","0.5","100","804","804","13"
"67","250","0.05","0","0","0","100","2","0.5","100","952","952","5"
"66","250","0.05","0","0","0","100","2","0.5","100","1224","1224","1"
"68","250","0.05","0","0","0","100","2","0.5","100","1029","1029","2"
"45","250","0.05","0","0","0","100","2","0.5","100","2079","2079","3"
"74","250","0.05","0","0","0","100","2","0.5","100","726","726","7"
"79","250","0.05","0","0","0","100","2","0.5","100","247","247","29"
"73","250","0.05","0","0","0","100","2","0.5","100","778","778","9"
"71","250","0.05","0","0","0","100","2","0.5","100","1230","1230","3"
"80","250","0.05","0","0","0","100","2","0.5","100","400","400","13"
"75","250","0.05","0","0","0","100","2","0.5","100","1232","1232","10"
"88","250","0.05","0","0","0","100","2","0.5","100","286","286","23"
"83","250","0.05","0","0","0","100","2","0.5","100","519","519","11"
"76","250","0.05","0","0","0","100","2","0.5","100","1263","1263","2"
"82","250","0.05","0","0","0","100","2","0.5","100","631","631","10"
"81","250","0.05","0","0","0","100","2","0.5","100","748","748","4"
"78","250","0.05","0","0","0","100","2","0.5","100","954","954","4"
"77","250","0.05","0","0","0","100","2","0.5","100","1045","1045","5"
"48","250","0.05","0","0","0","100","2","0.5","100","2438","2438","6"
"91","250","0.05","0","0","0","100","2","0.5","100","267","267","24"
"89","250","0.05","0","0","0","100","2","0.5","100","515","515","12"
"85","250","0.05","0","0","0","100","2","0.5","100","680","680","13"
"84","250","0.05","0","0","0","100","2","0.5","100","1156","1156","7"
"86","250","0.05","0","0","0","100","2","0.5","100","1004","1004","9"
"90","250","0.05","0","0","0","100","2","0.5","100","598","598","15"
"98","250","0.05","0","0","0","100","2","0.5","100","324","324","16"
"96","250","0.05","0","0","0","100","2","0.5","100","553","553","21"
"95","250","0.05","0","0","0","100","2","0.5","100","562","562","8"
"97","250","0.05","0","0","0","100","2","0.5","100","777","777","4"
"87","250","0.05","0","0","0","100","2","0.5","100","1432","1432","3"
"99","250","0.05","0","0","0","100","2","0.5","100","848","848","3"
"100","250","0.05","0","0","0","100","2","0.5","100","891","891","2"
"64","250","0.05","0","0","0","100","2","0.5","100","2621","2621","5"
"94","250","0.05","0","0","0","100","2","0.5","100","940","940","3"
"92","250","0.05","0","0","0","100","2","0.5","100","1268","1268","6"
"41","250","0.05","0","0","0","100","2","0.5","100","4279","4279","3"
"93","250","0.05","0","0","0","100","2","0.5","100","1856","1856","1"
