"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template"
"09/25/2025 01:20:11:457 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"7","250","0.05","0","0","0","100","4","0.5","100","362","362","10"
"2","250","0.05","0","0","0","100","4","0.5","100","346","346","13"
"10","250","0.05","0","0","0","100","4","0.5","100","475","475","11"
"13","250","0.05","0","0","0","100","4","0.5","100","501","501","12"
"8","250","0.05","0","0","0","100","4","0.5","100","577","577","2"
"4","250","0.05","0","0","0","100","4","0.5","100","517","517","9"
"11","250","0.05","0","0","0","100","4","0.5","100","587","587","6"
"9","250","0.05","0","0","0","100","4","0.5","100","622","622","8"
"1","250","0.05","0","0","0","100","4","0.5","100","532","532","6"
"15","250","0.05","0","0","0","100","4","0.5","100","626","626","8"
"5","250","0.05","0","0","0","100","4","0.5","100","696","696","4"
"3","250","0.05","0","0","0","100","4","0.5","100","786","786","6"
"16","250","0.05","0","0","0","100","4","0.5","100","603","603","6"
"23","250","0.05","0","0","0","100","4","0.5","100","436","436","2"
"19","250","0.05","0","0","0","100","4","0.5","100","504","504","7"
"24","250","0.05","0","0","0","100","4","0.5","100","396","396","13"
"20","250","0.05","0","0","0","100","4","0.5","100","553","553","7"
"18","250","0.05","0","0","0","100","4","0.5","100","627","627","4"
"12","250","0.05","0","0","0","100","4","0.5","100","1075","1075","9"
"14","250","0.05","0","0","0","100","4","0.5","100","1168","1168","3"
"25","250","0.05","0","0","0","100","4","0.5","100","574","574","6"
"21","250","0.05","0","0","0","100","4","0.5","100","722","722","3"
"27","250","0.05","0","0","0","100","4","0.5","100","573","573","6"
"6","250","0.05","0","0","0","100","4","0.5","100","1519","1519","6"
"26","250","0.05","0","0","0","100","4","0.5","100","769","769","7"
"35","250","0.05","0","0","0","100","4","0.5","100","304","304","19"
"30","250","0.05","0","0","0","100","4","0.5","100","511","511","9"
"34","250","0.05","0","0","0","100","4","0.5","100","420","420","12"
"31","250","0.05","0","0","0","100","4","0.5","100","445","445","5"
"32","250","0.05","0","0","0","100","4","0.5","100","554","554","11"
"29","250","0.05","0","0","0","100","4","0.5","100","632","632","8"
"28","250","0.05","0","0","0","100","4","0.5","100","617","617","10"
"42","250","0.05","0","0","0","100","4","0.5","100","156","156","22"
"22","250","0.05","0","0","0","100","4","0.5","100","1198","1198","6"
"45","250","0.05","0","0","0","100","4","0.5","100","284","284","8"
"38","250","0.05","0","0","0","100","4","0.5","100","482","482","10"
"36","250","0.05","0","0","0","100","4","0.5","100","1043","1043","2"
"40","250","0.05","0","0","0","100","4","0.5","100","693","693","5"
"41","250","0.05","0","0","0","100","4","0.5","100","883","883","3"
"44","250","0.05","0","0","0","100","4","0.5","100","669","669","7"
"47","250","0.05","0","0","0","100","4","0.5","100","766","766","6"
"39","250","0.05","0","0","0","100","4","0.5","100","946","946","6"
"37","250","0.05","0","0","0","100","4","0.5","100","1217","1217","2"
"50","250","0.05","0","0","0","100","4","0.5","100","603","603","8"
"49","250","0.05","0","0","0","100","4","0.5","100","677","677","3"
"56","250","0.05","0","0","0","100","4","0.5","100","287","287","5"
"52","250","0.05","0","0","0","100","4","0.5","100","457","457","9"
"43","250","0.05","0","0","0","100","4","0.5","100","1071","1071","2"
"53","250","0.05","0","0","0","100","4","0.5","100","665","665","11"
"46","250","0.05","0","0","0","100","4","0.5","100","1328","1328","4"
"54","250","0.05","0","0","0","100","4","0.5","100","636","636","4"
"59","250","0.05","0","0","0","100","4","0.5","100","432","432","12"
"17","250","0.05","0","0","0","100","4","0.5","100","2677","2677","0"
"55","250","0.05","0","0","0","100","4","0.5","100","554","554","10"
"33","250","0.05","0","0","0","100","4","0.5","100","1886","1886","2"
"51","250","0.05","0","0","0","100","4","0.5","100","1176","1176","6"
"57","250","0.05","0","0","0","100","4","0.5","100","638","638","4"
"48","250","0.05","0","0","0","100","4","0.5","100","1499","1499","4"
"64","250","0.05","0","0","0","100","4","0.5","100","449","449","3"
"61","250","0.05","0","0","0","100","4","0.5","100","679","679","13"
"67","250","0.05","0","0","0","100","4","0.5","100","449","449","12"
"70","250","0.05","0","0","0","100","4","0.5","100","519","519","1"
"62","250","0.05","0","0","0","100","4","0.5","100","1117","1117","1"
"72","250","0.05","0","0","0","100","4","0.5","100","534","534","12"
"58","250","0.05","0","0","0","100","4","0.5","100","1389","1389","0"
"75","250","0.05","0","0","0","100","4","0.5","100","338","338","10"
"65","250","0.05","0","0","0","100","4","0.5","100","797","797","6"
"68","250","0.05","0","0","0","100","4","0.5","100","786","786","6"
"73","250","0.05","0","0","0","100","4","0.5","100","734","734","7"
"60","250","0.05","0","0","0","100","4","0.5","100","1212","1212","2"
"74","250","0.05","0","0","0","100","4","0.5","100","624","624","10"
"78","250","0.05","0","0","0","100","4","0.5","100","476","476","9"
"76","250","0.05","0","0","0","100","4","0.5","100","872","872","6"
"80","250","0.05","0","0","0","100","4","0.5","100","647","647","2"
"81","250","0.05","0","0","0","100","4","0.5","100","605","605","6"
"71","250","0.05","0","0","0","100","4","0.5","100","1173","1173","6"
"85","250","0.05","0","0","0","100","4","0.5","100","628","628","6"
"82","250","0.05","0","0","0","100","4","0.5","100","958","958","3"
"66","250","0.05","0","0","0","100","4","0.5","100","1511","1511","2"
"69","250","0.05","0","0","0","100","4","0.5","100","1509","1509","6"
"88","250","0.05","0","0","0","100","4","0.5","100","555","555","12"
"90","250","0.05","0","0","0","100","4","0.5","100","505","505","6"
"86","250","0.05","0","0","0","100","4","0.5","100","692","692","6"
"91","250","0.05","0","0","0","100","4","0.5","100","404","404","16"
"87","250","0.05","0","0","0","100","4","0.5","100","691","691","6"
"83","250","0.05","0","0","0","100","4","0.5","100","957","957","1"
"77","250","0.05","0","0","0","100","4","0.5","100","1356","1356","7"
"84","250","0.05","0","0","0","100","4","0.5","100","1230","1230","2"
"79","250","0.05","0","0","0","100","4","0.5","100","1352","1352","3"
"93","250","0.05","0","0","0","100","4","0.5","100","485","485","7"
"89","250","0.05","0","0","0","100","4","0.5","100","818","818","7"
"99","250","0.05","0","0","0","100","4","0.5","100","414","414","6"
"92","250","0.05","0","0","0","100","4","0.5","100","796","796","4"
"96","250","0.05","0","0","0","100","4","0.5","100","653","653","7"
"63","250","0.05","0","0","0","100","4","0.5","100","2814","2814","0"
"100","250","0.05","0","0","0","100","4","0.5","100","526","526","4"
"95","250","0.05","0","0","0","100","4","0.5","100","657","657","5"
"97","250","0.05","0","0","0","100","4","0.5","100","831","831","6"
"98","250","0.05","0","0","0","100","4","0.5","100","763","763","7"
"94","250","0.05","0","0","0","100","4","0.5","100","1578","1578","0"
